IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2931,1961,GSI005,63,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
2932,1961,GSI005,83,Aprovado,0,1,0,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
2934,1961,GSI005,67,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
2935,1961,GSI005,60,Aprovado,1,1,0,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
2936,1582,GSI005,62,Aprovado,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,2
2944,1961,GSI005,60,Aprovado,1,0,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
2948,1961,GSI005,90,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
2949,1961,GSI005,61,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
2951,1961,GSI005,66,Aprovado,0,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
2952,1961,GSI005,71,Aprovado,0,1,0,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
2954,1911,GSI005,67,Aprovado,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,0,2,1,1,1
2957,1675,GSI005,78,Aprovado,1,1,1,2,1,2,1,0,1,2,2,2,2,1,1,1,2,1,1,2
2959,1675,GSI005,60,Aprovado,1,1,1,2,1,2,0,1,1,2,2,2,2,1,1,1,2,1,1,2
2964,1911,GSI005,78,Aprovado,0,0,0,1,1,1,2,2,2,1,2,2,0,1,0,1,2,1,1,1
2965,1949,GSI005,61,Aprovado,1,1,1,0,2,2,2,0,1,1,2,0,0,1,1,1,2,1,1,1
2966,1963,GSI005,0,Reprovado,1,0,0,0,0,2,0,0,2,0,2,2,0,0,2,2,2,0,0,2
2967,1899,GSI005,0,Reprovado,1,1,0,2,0,1,2,1,1,2,2,2,2,1,2,0,2,1,1,1
2970,1582,GSI005,11,Reprovado,0,1,1,0,1,2,1,0,1,2,2,0,1,1,2,2,2,0,1,2
2972,1675,GSI005,61,Aprovado,1,1,0,2,0,2,0,1,1,2,2,2,2,0,1,1,2,1,1,2
2973,1961,GSI005,0,Reprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
2974,1961,GSI005,0,Reprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
2975,1961,GSI005,73,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
2976,1949,GSI005,43,Reprovado,0,1,0,1,2,2,2,1,1,1,2,1,1,1,1,0,2,1,1,1
2977,1582,GSI005,3,Reprovado,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,2,2,0,0,2
2978,1961,GSI005,44,Reprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
2980,1961,GSI005,82,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
2987,1961,GSI005,7,Reprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
2990,1675,GSI005,29,Reprovado,1,1,1,2,1,2,1,0,1,2,2,2,2,1,0,0,2,1,1,2
2991,1949,GSI005,64,Aprovado,1,0,1,1,2,2,2,1,1,1,2,0,0,1,1,0,2,1,1,1
2992,1949,GSI005,82,Aprovado,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1
2993,1675,GSI005,30,Reprovado,1,1,1,2,0,2,0,0,0,2,2,2,2,1,0,1,2,0,1,2
2994,1949,GSI005,72,Aprovado,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1
2995,1675,GSI005,6,Reprovado,1,1,1,2,0,2,0,0,1,2,2,2,2,0,0,1,2,0,0,2
2996,1911,GSI005,76,Aprovado,1,1,1,1,1,1,2,2,2,1,2,2,0,1,1,1,2,1,1,1
2997,1911,GSI005,84,Aprovado,1,1,1,1,0,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1
3001,1675,GSI005,0,Reprovado,0,0,0,2,0,2,0,0,0,2,2,2,2,0,0,0,2,0,0,2
3002,1675,GSI005,3,Reprovado,1,1,1,2,0,2,0,0,0,2,2,2,2,0,0,0,2,0,0,2
3003,1582,GSI005,37,Reprovado,1,0,1,0,1,2,1,1,1,2,2,1,1,1,2,2,2,0,1,2
3004,1949,GSI005,51,Reprovado,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1
3005,1949,GSI005,17,Reprovado,1,1,1,1,2,2,2,1,0,1,2,1,1,0,1,1,2,1,1,1
3006,1582,GSI005,26,Reprovado,0,1,1,0,0,2,1,1,0,2,2,1,0,1,2,2,2,0,1,2
3007,1949,GSI005,76,Aprovado,1,1,1,1,2,2,2,1,1,1,2,1,0,1,1,1,2,1,1,1
3009,1911,GSI005,71,Aprovado,0,1,1,1,1,1,2,2,2,1,2,2,0,1,1,1,2,1,1,1
3010,1949,GSI005,15,Reprovado,1,1,1,0,2,2,2,1,1,0,2,0,0,0,0,1,2,1,0,1
3011,1949,GSI005,0,Reprovado,0,1,0,0,2,2,2,1,0,0,2,0,0,0,0,1,2,1,0,1
3012,1582,GSI005,47,Reprovado,0,1,1,1,1,2,1,1,0,2,2,1,1,0,2,2,2,1,1,2
3013,1899,GSI005,0,Reprovado,1,0,1,2,1,0,2,1,0,2,2,2,2,0,2,0,2,1,0,1
3014,1949,GSI005,62,Aprovado,1,1,1,1,2,2,2,1,1,1,2,1,0,1,1,1,2,1,1,1
3015,1675,GSI005,8,Reprovado,1,1,1,2,0,2,0,0,1,2,2,2,2,0,0,1,2,1,0,2
3016,1582,GSI005,70,Aprovado,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,2
3017,1675,GSI005,70,Aprovado,0,1,1,2,1,2,1,1,1,2,2,2,2,1,1,1,2,1,1,2
3018,1899,GSI005,20,Reprovado,1,0,0,2,1,1,2,0,1,2,2,2,2,1,2,0,2,1,1,1
3019,1675,GSI005,39,Reprovado,1,1,1,2,1,2,0,0,0,2,2,2,2,1,0,0,2,1,1,2
3022,1949,GSI005,68,Aprovado,0,1,0,1,2,2,2,1,1,1,2,1,0,1,1,1,2,1,0,1
3023,1911,GSI005,74,Aprovado,1,0,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1
3024,1911,GSI005,74,Aprovado,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1
3025,1949,GSI005,74,Aprovado,1,1,1,1,2,2,2,1,1,1,2,1,1,1,0,1,2,1,1,1
3026,1582,GSI005,2,Reprovado,1,1,1,0,0,2,0,0,0,2,2,0,0,0,2,2,2,0,0,2
3027,1949,GSI005,22,Reprovado,1,0,0,1,2,2,2,1,0,0,2,1,1,1,0,1,2,1,1,1
3028,1675,GSI005,3,Reprovado,1,1,0,2,1,2,1,1,1,2,2,2,2,0,0,0,2,0,0,2
3030,1582,GSI005,31,Reprovado,1,1,0,0,0,2,0,1,1,2,2,0,0,0,2,2,2,0,0,2
3032,1675,GSI005,0,Reprovado,1,1,0,2,0,2,0,0,0,2,2,2,2,0,0,0,2,0,0,2
3033,1911,GSI005,61,Aprovado,0,1,1,1,1,1,2,2,2,1,2,2,1,0,1,1,2,1,1,1
3036,1582,GSI005,16,Reprovado,0,0,1,0,0,2,1,0,1,2,2,0,0,0,2,2,2,0,1,2
3037,1949,GSI005,82,Aprovado,1,1,1,1,2,2,2,1,1,1,2,1,0,1,1,1,2,1,1,1
3038,1911,GSI005,60,Aprovado,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1
3039,1911,GSI005,61,Aprovado,1,1,1,0,0,0,2,2,2,0,2,2,1,1,1,1,2,1,1,1
3046,1899,GSI005,19,Reprovado,1,0,0,2,1,1,2,1,1,2,2,2,2,0,2,0,2,1,1,1
3047,1911,GSI005,61,Aprovado,0,1,1,1,1,1,2,2,2,0,2,2,1,1,1,1,2,1,1,1
3048,1582,GSI005,0,Reprovado,1,1,0,0,0,2,1,0,0,2,2,0,0,0,2,2,2,0,0,2
3049,1911,GSI005,61,Aprovado,1,1,1,1,1,1,2,2,2,0,2,2,1,1,1,1,2,1,1,1
3050,1911,GSI005,11,Reprovado,1,1,0,1,0,0,2,2,2,0,2,2,0,0,1,1,2,1,0,1
3051,1911,GSI005,60,Aprovado,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1
3052,1582,GSI005,32,Reprovado,1,0,0,0,0,2,0,1,1,2,2,0,1,1,2,2,2,0,1,2
3053,1911,GSI005,79,Aprovado,1,1,1,1,1,1,2,2,2,1,2,2,1,0,1,1,2,1,1,1
3054,1911,GSI005,64,Aprovado,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1
3055,1582,GSI005,38,Reprovado,1,0,1,0,0,2,1,0,1,2,2,0,0,0,2,2,2,0,1,2
3066,1899,GSI005,68,Aprovado,0,1,1,2,1,1,2,1,0,2,2,2,2,0,2,1,2,1,1,1
3070,1582,GSI005,56,Reprovado,0,1,1,0,0,2,1,1,1,2,2,0,0,0,2,2,2,1,1,2
3071,1911,GSI005,57,Reprovado,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,0,1
3072,1911,GSI005,64,Aprovado,1,1,1,0,1,0,2,2,2,0,2,2,1,1,0,1,2,1,1,1
3073,1911,GSI005,36,Reprovado,1,1,1,1,0,1,2,2,2,0,2,2,1,1,0,1,2,1,1,1
3074,1899,GSI005,18,Reprovado,1,0,1,2,0,0,2,0,0,2,2,2,2,1,2,0,2,1,1,1
3075,1899,GSI005,0,Reprovado,1,0,0,2,0,1,2,1,0,2,2,2,2,0,2,0,2,1,0,1
3076,1911,GSI005,70,Aprovado,1,1,1,1,0,1,2,2,2,0,2,2,0,1,1,0,2,1,1,1
3077,1911,GSI005,76,Aprovado,1,1,1,0,1,1,2,2,2,1,2,2,1,1,1,1,2,1,0,1
3078,1911,GSI005,9,Reprovado,1,0,1,1,1,1,2,2,2,0,2,2,0,0,0,0,2,1,1,1
3081,1911,GSI005,68,Aprovado,1,1,1,1,1,0,2,2,2,1,2,2,1,1,1,1,2,1,1,1
3082,1899,GSI005,0,Reprovado,1,0,0,2,0,0,2,0,0,2,2,2,2,0,2,0,2,1,0,1
3084,1911,GSI005,0,Reprovado,1,0,0,0,0,0,2,2,2,0,2,2,0,0,0,0,2,1,0,1
3086,1899,GSI005,61,Aprovado,1,1,0,2,1,0,2,0,1,2,2,2,2,0,2,0,2,1,1,1
3099,1899,GSI005,60,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1
3101,1899,GSI005,26,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1
3102,1899,GSI005,7,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,2,0,2,0,2,1,0,1
3103,1899,GSI005,77,Aprovado,1,1,0,2,1,1,2,1,1,2,2,2,2,0,2,1,2,1,1,1
3104,1899,GSI005,10,Reprovado,1,0,1,2,0,0,2,1,0,2,2,2,2,0,2,0,2,1,0,1
3105,1899,GSI005,7,Reprovado,1,1,1,2,0,0,2,1,1,2,2,2,2,0,2,0,2,1,0,1
3106,1899,GSI005,66,Aprovado,0,1,0,2,0,0,2,1,1,2,2,2,2,1,2,0,2,1,1,1
3108,1899,GSI005,69,Aprovado,1,1,1,2,1,1,2,1,0,2,2,2,2,1,2,1,2,1,1,1
3109,1899,GSI005,12,Reprovado,1,1,1,2,1,1,2,0,1,2,2,2,2,0,2,1,2,1,1,1
3110,1899,GSI005,92,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1
3111,1899,GSI005,18,Reprovado,1,1,1,2,1,1,2,0,1,2,2,2,2,0,2,0,2,1,1,1
3112,1899,GSI005,66,Aprovado,1,0,1,2,1,1,2,0,1,2,2,2,2,1,2,0,2,1,1,1
3115,1899,GSI005,29,Reprovado,1,1,1,2,1,1,2,1,0,2,2,2,2,0,2,1,2,1,1,1
3116,1899,GSI005,0,Reprovado,0,0,1,2,0,0,2,0,0,2,2,2,2,0,2,0,2,1,0,1
3118,1899,GSI005,41,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1
3119,1899,GSI005,76,Aprovado,0,1,0,2,1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1
3120,1899,GSI005,0,Reprovado,0,0,0,2,0,0,2,0,0,2,2,2,2,0,2,0,2,1,0,1
3121,1899,GSI005,24,Reprovado,1,1,1,2,1,0,2,0,1,2,2,2,2,1,2,0,2,1,1,1
3122,1899,GSI005,73,Aprovado,1,1,1,2,1,1,2,1,0,2,2,2,2,1,2,1,2,1,1,1
3123,1899,GSI005,20,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1
3127,2189,GSI005,70,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
3130,1961,GSI005,2,Reprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
3136,2507,GSI005,70,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
3137,2367,GSI005,6,Reprovado,1,1,2,2,1,2,2,1,1,1,2,2,0,0,1,0,2,1,1,1
3140,1641,GSI005,49,Reprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2
3147,2367,GSI005,1,Reprovado,1,1,2,2,1,2,2,1,0,0,2,2,1,1,1,1,2,1,1,0
3149,1892,GSI005,81,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
3150,2724,GSI005,68,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
3154,1641,GSI005,4,Reprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2
3156,2658,GSI005,70,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
3158,1675,GSI005,10,Reprovado,1,0,0,2,1,2,1,1,0,2,2,2,2,0,0,1,2,0,0,2
3160,2724,GSI005,65,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
3162,2024,GSI005,11,Reprovado,1,1,1,0,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
3163,2724,GSI005,72,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
3164,1911,GSI005,80,Aprovado,0,1,0,1,1,1,2,2,2,0,2,2,1,1,1,1,2,1,1,1
3166,2658,GSI005,83,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
3167,2724,GSI005,64,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
3168,2189,GSI005,63,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
3169,2332,GSI005,0,Reprovado,0,0,2,1,1,1,2,1,2,1,2,2,2,1,0,1,1,0,0,1
3170,1981,GSI005,34,Reprovado,1,1,1,1,1,2,1,2,1,2,2,2,1,0,1,0,2,1,1,1
3180,1892,GSI005,37,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
3181,2189,GSI005,68,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,0,2,2,1,1,1
3182,2507,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
3185,2024,GSI005,0,Reprovado,0,1,1,0,2,2,2,0,1,2,2,2,1,1,1,2,2,1,1,1
3191,2154,GSI005,62,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
3192,2590,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
