IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,16,17,20,23,24,25
2552,2068,GSI016,74,Aprovado,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2
2553,2068,GSI016,83,Aprovado,0,1,1,1,0,1,2,1,1,2,1,2,2,2,1,1,2
2557,1627,GSI016,62,Aprovado,1,2,1,2,1,2,2,2,0,1,1,1,2,2,1,1,0
2563,1770,GSI016,0,Reprovado,1,0,0,0,0,1,0,0,0,2,1,2,2,2,2,0,0
2572,2068,GSI016,84,Aprovado,1,1,1,0,1,1,2,1,0,2,1,2,2,2,1,1,2
2575,2068,GSI016,88,Aprovado,0,0,1,1,0,0,2,1,1,2,1,2,2,2,1,1,2
2576,1770,GSI016,13,Reprovado,1,0,0,0,0,1,1,1,0,2,1,2,2,2,2,1,0
2577,1726,GSI016,4,Reprovado,0,2,0,2,1,2,2,2,1,1,2,1,2,0,1,1,1
2580,1726,GSI016,1,Reprovado,1,2,0,2,0,2,2,2,0,0,2,0,2,0,0,1,1
2586,2068,GSI016,52,Reprovado,1,1,1,0,0,1,2,1,0,2,1,2,2,2,1,1,2
2588,1952,GSI016,0,Reprovado,0,2,1,2,0,2,2,2,1,1,1,1,2,2,1,1,1
2589,1627,GSI016,22,Reprovado,0,2,1,2,1,2,2,2,1,0,0,0,2,2,0,1,0
2600,1659,GSI016,0,Reprovado,1,2,1,2,0,2,2,2,1,1,1,1,2,2,1,1,0
2610,1952,GSI016,12,Reprovado,0,2,1,2,1,2,2,2,0,0,0,0,2,2,0,1,1
2618,1627,GSI016,60,Aprovado,0,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1
2619,1627,GSI016,42,Reprovado,1,2,1,2,1,2,2,2,1,0,0,0,2,2,1,1,0
2620,1659,GSI016,80,Aprovado,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1
2622,1659,GSI016,2,Reprovado,1,2,1,2,1,2,2,2,1,1,0,0,2,2,1,1,1
2624,1659,GSI016,72,Aprovado,1,2,1,2,1,2,2,2,1,1,0,1,2,2,1,1,1
2625,1627,GSI016,0,Reprovado,0,2,1,2,0,2,2,2,0,0,0,0,2,2,0,1,0
2629,1726,GSI016,32,Reprovado,0,2,0,2,1,2,2,2,1,1,2,0,2,0,1,1,1
2630,1659,GSI016,73,Aprovado,1,2,1,2,1,2,2,2,1,0,1,1,2,2,1,1,1
2632,1659,GSI016,67,Aprovado,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1
2633,1627,GSI016,61,Aprovado,0,2,1,2,1,2,2,2,1,0,0,1,2,2,0,1,0
2638,1952,GSI016,60,Aprovado,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1
2639,1659,GSI016,72,Aprovado,1,2,1,2,1,2,2,2,1,0,0,1,2,2,1,1,1
2642,1770,GSI016,78,Aprovado,1,1,0,1,1,1,1,0,1,2,1,2,2,2,2,1,1
2643,1659,GSI016,60,Aprovado,1,2,1,2,1,2,2,2,0,0,0,1,2,2,1,1,1
2645,1627,GSI016,43,Reprovado,1,2,0,2,1,2,2,2,1,1,0,1,2,2,0,1,1
2648,1659,GSI016,0,Reprovado,1,2,1,2,0,2,2,2,0,0,0,0,2,2,0,1,0
2649,1627,GSI016,60,Aprovado,0,2,1,2,1,2,2,2,1,0,1,1,2,2,0,1,1
2653,1982,GSI016,60,Aprovado,0,2,1,1,1,2,2,2,2,2,2,1,2,2,0,1,2
2656,1659,GSI016,55,Reprovado,1,2,1,2,1,2,2,2,0,1,0,1,2,2,1,1,1
2657,1933,GSI016,29,Reprovado,0,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1
2676,1726,GSI016,34,Reprovado,0,2,0,2,1,2,2,2,1,1,2,0,2,0,1,1,1
2677,1627,GSI016,38,Reprovado,1,2,1,2,1,2,2,2,0,0,0,0,2,2,1,1,1
2678,1627,GSI016,73,Aprovado,1,2,1,2,1,2,2,2,0,0,1,1,2,2,1,1,1
2682,1659,GSI016,89,Aprovado,1,2,1,2,1,2,2,2,1,1,0,1,2,2,1,1,1
2686,1627,GSI016,68,Aprovado,0,2,1,2,0,2,2,2,0,0,0,1,2,2,1,1,1
2688,1627,GSI016,3,Reprovado,1,2,1,2,1,2,2,2,0,0,0,1,2,2,1,1,1
2690,1726,GSI016,16,Reprovado,0,2,0,2,1,2,2,2,1,0,2,1,2,0,1,1,1
2696,1659,GSI016,75,Aprovado,1,2,1,2,1,2,2,2,1,1,0,0,2,2,1,1,1
2701,1627,GSI016,0,Reprovado,1,2,1,2,0,2,2,2,0,1,1,0,2,2,1,1,1
2704,1952,GSI016,47,Reprovado,1,2,1,2,1,2,2,2,1,0,0,1,2,2,1,1,1
2706,1933,GSI016,13,Reprovado,0,2,1,2,1,2,2,2,2,2,2,1,2,2,0,1,1
2708,1627,GSI016,0,Reprovado,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1
2711,2068,GSI016,68,Aprovado,1,0,1,1,0,1,2,1,0,2,1,2,2,2,1,1,2
2716,1775,GSI016,37,Reprovado,0,1,1,0,1,0,2,1,1,2,1,1,2,2,2,1,1
2717,1627,GSI016,9,Reprovado,0,2,0,2,0,2,2,2,1,0,0,0,2,2,1,1,0
2726,1627,GSI016,78,Aprovado,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1
2734,1952,GSI016,61,Aprovado,1,2,1,2,1,2,2,2,1,0,1,1,2,2,1,1,1
2736,1952,GSI016,0,Reprovado,0,2,0,2,0,2,2,2,0,0,0,0,2,2,0,1,1
2737,1982,GSI016,60,Aprovado,1,2,1,0,1,2,2,2,2,2,2,1,2,2,1,1,2
2738,1982,GSI016,60,Aprovado,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2
2740,1952,GSI016,62,Aprovado,1,2,1,2,1,2,2,2,0,0,1,0,2,2,0,1,1
2745,1659,GSI016,37,Reprovado,1,2,1,2,1,2,2,2,0,0,1,1,2,2,1,1,1
2746,1952,GSI016,70,Aprovado,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1
2747,1952,GSI016,43,Reprovado,0,2,1,2,1,2,2,2,0,0,1,1,2,2,1,1,1
2751,1659,GSI016,55,Reprovado,1,2,1,2,0,2,2,2,1,1,1,1,2,2,0,1,1
2752,1982,GSI016,60,Aprovado,1,2,0,1,1,2,2,2,2,2,2,0,2,2,0,1,2
2754,1726,GSI016,62,Aprovado,0,2,0,2,1,2,2,2,1,1,2,1,2,1,0,1,1
2756,1952,GSI016,64,Aprovado,0,2,1,2,1,2,2,2,0,0,1,1,2,2,1,1,1
2757,1933,GSI016,14,Reprovado,1,2,1,2,0,2,2,2,2,2,2,0,2,2,0,1,1
2758,1659,GSI016,60,Aprovado,1,2,1,2,1,2,2,2,1,1,0,1,2,2,1,1,1
2760,1933,GSI016,45,Reprovado,0,2,1,2,1,2,2,2,2,2,2,0,2,2,1,1,1
2766,1982,GSI016,80,Aprovado,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2
2773,1933,GSI016,36,Reprovado,1,2,1,2,1,2,2,2,2,2,2,0,2,2,0,1,1
2777,1933,GSI016,0,Reprovado,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1
2789,1952,GSI016,66,Aprovado,1,2,1,2,1,2,2,2,1,0,1,1,2,2,1,1,1
2790,1952,GSI016,58,Reprovado,1,2,1,2,1,2,2,2,1,1,1,1,2,2,0,1,1
2791,1726,GSI016,29,Reprovado,0,2,0,2,1,2,2,2,1,0,2,1,2,1,0,1,1
2792,1726,GSI016,55,Reprovado,1,2,1,2,1,2,2,2,1,0,2,1,2,1,1,1,1
2800,1933,GSI016,0,Reprovado,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1
2801,1952,GSI016,60,Aprovado,1,2,1,2,1,2,2,2,1,1,0,0,2,2,0,1,1
2803,1726,GSI016,24,Reprovado,1,2,1,2,1,2,2,2,0,0,2,0,2,1,1,1,1
2805,1952,GSI016,93,Aprovado,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1
2806,1952,GSI016,52,Reprovado,0,2,1,2,1,2,2,2,1,0,1,0,2,2,0,1,1
2811,1726,GSI016,63,Aprovado,1,2,1,2,1,2,2,2,1,1,2,1,2,1,0,1,1
2813,1952,GSI016,66,Aprovado,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1
2814,1933,GSI016,26,Reprovado,0,2,0,2,0,2,2,2,2,2,2,0,2,2,0,1,1
2816,1627,GSI016,0,Reprovado,1,2,0,2,0,2,2,2,0,0,0,0,2,2,0,1,0
2817,1952,GSI016,84,Aprovado,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1
2818,1952,GSI016,73,Aprovado,1,2,1,2,1,2,2,2,1,1,1,0,2,2,0,1,1
2819,1726,GSI016,0,Reprovado,0,2,0,2,0,2,2,2,0,0,2,0,2,0,0,1,1
2826,1952,GSI016,0,Reprovado,0,2,1,2,0,2,2,2,0,0,0,0,2,2,0,1,1
2831,1952,GSI016,21,Reprovado,1,2,1,2,1,2,2,2,1,1,0,1,2,2,0,1,1
2834,1726,GSI016,17,Reprovado,1,2,1,2,1,2,2,2,1,0,2,1,2,1,0,1,1
2836,1952,GSI016,14,Reprovado,0,2,1,2,1,2,2,2,1,1,0,1,2,2,0,1,1
2839,1933,GSI016,66,Aprovado,0,2,1,2,0,2,2,2,2,2,2,0,2,2,1,1,1
2843,1659,GSI016,60,Aprovado,1,2,1,2,1,2,2,2,0,0,1,1,2,2,1,1,0
2844,1627,GSI016,23,Reprovado,0,2,1,2,0,2,2,2,0,0,0,1,2,2,1,1,1
2845,1627,GSI016,61,Aprovado,0,2,1,2,1,2,2,2,1,1,0,1,2,2,0,1,1
2847,1627,GSI016,0,Reprovado,1,2,0,2,0,2,2,2,0,0,0,0,2,2,0,1,0
2856,1982,GSI016,53,Reprovado,1,2,0,0,1,2,2,2,2,2,2,1,2,2,1,1,2
2868,1933,GSI016,63,Aprovado,0,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1
2873,1726,GSI016,74,Aprovado,0,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1
2874,1933,GSI016,80,Aprovado,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1
2876,1982,GSI016,0,Reprovado,0,2,0,1,1,2,2,2,2,2,2,1,2,2,0,1,2
2878,1627,GSI016,45,Reprovado,1,2,1,2,1,2,2,2,0,1,0,1,2,2,1,1,1
2880,1933,GSI016,62,Aprovado,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1
2881,1933,GSI016,13,Reprovado,1,2,1,2,0,2,2,2,2,2,2,0,2,2,1,1,1
2886,1933,GSI016,64,Aprovado,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1
2889,1933,GSI016,75,Aprovado,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1
2891,1726,GSI016,51,Reprovado,0,2,0,2,1,2,2,2,1,0,2,1,2,1,0,1,1
2895,1933,GSI016,49,Reprovado,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1
2896,1933,GSI016,77,Aprovado,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1
2897,1933,GSI016,8,Reprovado,0,2,1,2,0,2,2,2,2,2,2,0,2,2,0,1,1
2900,1933,GSI016,10,Reprovado,0,2,1,2,0,2,2,2,2,2,2,1,2,2,0,1,1
2902,1982,GSI016,60,Aprovado,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2
2914,1726,GSI016,65,Aprovado,1,2,1,2,1,2,2,2,1,0,2,1,2,1,1,1,1
2915,1726,GSI016,0,Reprovado,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1
2917,1726,GSI016,60,Aprovado,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1
2918,1933,GSI016,29,Reprovado,1,2,1,2,1,2,2,2,2,2,2,1,2,2,0,1,1
2919,1933,GSI016,33,Reprovado,1,2,1,2,1,2,2,2,2,2,2,0,2,2,0,1,1
2926,1726,GSI016,60,Aprovado,1,2,0,2,1,2,2,2,0,1,2,1,2,1,1,1,1
2928,1726,GSI016,60,Aprovado,1,2,1,2,1,2,2,2,0,1,2,1,2,1,0,1,1
2929,1726,GSI016,65,Aprovado,1,2,1,2,1,2,2,2,1,1,2,1,2,1,0,1,1
2932,1726,GSI016,0,Reprovado,0,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1
2933,1952,GSI016,64,Aprovado,1,2,1,2,1,2,2,2,0,1,1,0,2,2,0,1,1
2949,1726,GSI016,60,Aprovado,0,2,1,2,1,2,2,2,1,0,2,1,2,1,1,1,1
2952,1726,GSI016,27,Reprovado,1,2,0,2,1,2,2,2,0,1,2,1,2,0,1,1,1
2954,1726,GSI016,0,Reprovado,1,2,1,2,1,2,2,2,1,1,2,1,2,0,0,1,1
2957,1952,GSI016,27,Reprovado,1,2,1,2,1,2,2,2,1,0,0,1,2,2,0,1,1
2959,1933,GSI016,2,Reprovado,1,2,1,2,0,2,2,2,2,2,2,0,2,2,0,1,1
2968,1952,GSI016,32,Reprovado,1,2,1,2,1,2,2,2,1,1,1,1,2,2,0,1,1
2970,1952,GSI016,18,Reprovado,1,2,1,2,0,2,2,2,1,0,1,1,2,2,0,1,1
2971,1982,GSI016,22,Reprovado,1,2,1,1,1,2,2,2,2,2,2,0,2,2,1,1,2
2975,1726,GSI016,0,Reprovado,1,2,0,2,1,2,2,2,1,1,2,1,2,1,1,1,1
3002,1726,GSI016,7,Reprovado,1,2,1,2,0,2,2,2,0,0,2,0,2,1,0,1,1
3012,1726,GSI016,0,Reprovado,1,2,0,2,1,2,2,2,1,1,2,1,2,1,1,1,1
3030,1933,GSI016,0,Reprovado,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1
3056,1933,GSI016,3,Reprovado,1,2,0,2,0,2,2,2,2,2,2,0,2,2,0,1,1
3064,1933,GSI016,48,Reprovado,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1
3070,1933,GSI016,5,Reprovado,1,2,1,2,0,2,2,2,2,2,2,1,2,2,0,1,1
3113,1726,GSI016,62,Aprovado,0,2,1,2,1,2,2,2,1,1,2,1,2,1,0,1,1
3127,2068,GSI016,80,Aprovado,1,1,0,1,1,1,2,1,1,2,1,2,2,2,1,1,2
3136,2287,GSI016,67,Aprovado,1,2,1,2,1,2,2,1,1,2,2,1,1,0,0,1,1
3149,2845,GSI016,76,Aprovado,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,1,1
3150,2833,GSI016,71,Aprovado,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2
3160,2667,GSI016,65,Aprovado,0,2,1,2,1,2,2,2,2,1,2,0,1,1,1,1,1
3166,2427,GSI016,83,Aprovado,0,2,1,2,1,2,2,1,2,0,2,1,1,1,1,1,2
3168,2068,GSI016,74,Aprovado,1,1,0,0,0,1,2,1,1,2,1,2,2,2,1,1,2
3169,1659,GSI016,45,Reprovado,1,2,1,2,0,2,2,2,1,0,0,1,2,2,1,1,0
3180,2398,GSI016,60,Aprovado,0,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2
3181,2068,GSI016,59,Reprovado,1,0,0,0,0,1,2,0,0,2,0,2,2,2,1,1,2
3182,2287,GSI016,63,Aprovado,1,2,0,2,1,2,2,1,0,2,2,0,1,1,1,1,1
3191,2068,GSI016,76,Aprovado,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2
3192,2427,GSI016,60,Aprovado,1,2,1,2,1,2,2,1,2,1,2,1,1,0,1,1,2
